query_id,answer
NaXbY2cgH1rf78eW,8f9160b78565ede4 88d1c185c1371222 7e6e3157f3aef78e a7f1e8d2c5116830 fab215240cb61044 56dd3d5b14d9a8ea 43b25d938bc655e3 2a4819d6f8a88f7e 6a93c63d555edd13 b90f5c64c9a657aa 292a6fbcf4560543 3515243524be09fc ece3aefd1fa83ba1 d4b8a2acc1e0dfc6 bd542ebf8d983434 d98f90afae11dabf b7a7e2a2b17aaece 3f720de4623a91ea 5a99c71ba84bf463 9f5e21b6434c91bd 1e5409cb6a03cd93 a8a1d9ba9002f876 634cd98e55c343e3 32b74ea35b675d0e 8a789ecc0e62feda 08055c3d2ce147fb 7ca91f811bb5eafb f92b1fd0bfa8dd56 d2ef58f5ae15dd43 55cc1f2d7a62d1b1 7999140ca3b95329 7764cdf4292d5b46 69718e1d45e839e4 3fe21dfb0289c539 063b05eb5df24067 4bcfb3ddd9136192 9c1faee00d789bd7 717799caa1da0a8e 486581c653e82a7f ffe4ff50fc3b9053 561e3a05256d9b3d 3057c36306b5e05e 7e155aee09801f96 f12c191ea27af40b 1bb15e449420de01 8718775f2c35ad3e bef1f7b48e4e8e5a 06a8dff151902caa d29dd9861bd22e48 ddbaaf03f661089c
I08oOoFTjC07Vrta,c5b98359e30ab3b9 af780e80144add10 bf8f99a773535e09 566805395e26a7fe 25dec30a8166661a 05f63eb2d12acea2 bbb91e50ce8b6b6e 26b24f802ff8f3a2 d8a4fb82b98bba74 b179f6062327a3be 3d4afc1a1ddb57e4 644d6041f280b74c a3699495b1e94544 8808d812202e9413 2497b6f74c8deb81 36ce3a4b095e3829 3a2f69dba001d5a1 9770a45a9e42c163 995277df132ed0dc 3cf0477264b52004 aeeab44f8fe53f39 ceb2b83a4d3e3762 b7ae5b753961ebcd 6aa544cc20cf07d4 811918b8eef1f0a8 f97112ceaf0eb1c8 ab89f6a2c58e8c3a 01c3d54cc2231b05 899b5562e03ae257 1da22dbb6e31a307 837e2a37dbf1b45f 4e5acaf7ac248ad7 e986dc04b9e42330 711f14064402475c c6461a3f934749e4 4c0ff85da88fef38 7ddbb329577943f0 48e868771db7e2b2 b403dd272d212232 bea1679b0acd0ce6 f733604eb0767b45 1a60dc1fe2740806 c6abf00d722b8b57 e160ff529bf6c874 e9fcdef2602be999 2e52abb98d1741f3 0f4d8fddb9e8316f 5192505a9e18ce72 e8645faaf64de14c c2a952a67725296d
72ID93TIbr6RJRwC,64560444956b59d1 93b751f971e00d88 8909d1d77964c3e6 75c8795cafc74a41 a974266bf5f4f848 089ff27fa1682dde 841cd15bb1023b88 ccb41dd11b4a4414 4716bff4d3c93529 48f1d5caa5966860 46536bb1a0f03872 babf7d20309a1169 0cb873af9d280410 d3125fcf8c1ab56f 808bb45e946c9250 8a4ecb76b80c8b98 fadea2a37d759c91 5f9268ab0b986806 c57ef103cf6769a4 d7ac8a9e9cca570b 8687bd225611d51d 66e0093b4df8e492 5a73a80dcdfe695a a855c664eebf81c3 3df8ba579aba8b04 cbe5f414681fd4da cfde5b7dd5092342 1e097db5efe8f823 f005926afbd52799 ac73c3d4718a7e0b 0877b2704bb83bd3 5e22fc58cd3dc051 7460f8eacd14508e 9ea486a0d49702ca b250819cd5f9984e 5bebd1e2ae9eec19 b2ecc19a2cd5b1e4 72e2a6dfb2622461 92d0ec75b85a44b8 d619145177ec1f01 ab2e67bf2b833cc7 1e37ce7b3b3300a7 e4fc6526bd38ec27 050a5cee943997d2 540a08b119043e51 dd6019026ad762a7 e11888527ca8203e 501cd4a490e942f0 70ce23b1b34e6b92 dc6e37b346a0a964
KcUApvvArgncpVqF,f13b105032e23071 ca49695eabcc8014 e37b5c242053af4e 3716861bc32eeb53 6686787e6ce248ef bb14dabd5a54a6af 1408348a30a56da3 bf028aac524364ff 9723f58d0667e8db 339777ece15bb9ad 81aa4f0cc5251a96 0c8562678a2edf0d 0571454a50a20f30 8e069a5eff70df35 217b7247967635b4 7a43f67c23108e90 5a72dec08dda82b2 b24e22ee3cc21a5f 5e2e6c0b0b6fdf50 1c318364dd8d1abf 0f5bfe30cb1f86ba a54acbe52a5a6971 da650e88f508f465 c38656814b5bc45b c24340eb1df42729 4fc92f729db7a097 16a6203e7d2ea90c cebd1e21d79baa66 4cfaaeff6f38fe82 5976969542f84923 fc5ea202c599e9fb a66b87f0644a8b9a 98d8dae0addb6b3b 629df12ef17b85bd 763337561559500b 8fa6dded19e985c7 6cd0275b993302b4 a60d6b56b00ac43a 4e032671b0d2af2a fbf02e62337a52ae e1dd678da7897fb7 0c3d5c3c8e79039d dcc15c82dfc60785 8ce8c210c2f032fa e8c73b238c951632 6e038e48c78acc81 4683f25ed6d2aad4 e2ff448817e78fa6 025734e7205077ba c9ff789ebe5b7645
74DmY0A1o4EsvnZb,9f647ca58f864870 c8bbca6022ad5ffd 5ef8646b3672ae09 3ceaa2f6710a533a 73dbb4d3830be638 ab117d848c565123 747412809d7fc5d9 9a30b39c53309ef6 50fc67e3227f0103 baa5da20b76995a1 88178d715b9f21a2 cc8ae24c69b6d9cf 592f8d28d238c766 94d3539e48956eb8 8d568f5e0324facf bebbd567518e339f 3ee2d38903e0e448 5d211ab2adea4d5b 51f0099312851558 6719ab0ed3093fa1 da3bb8813af21b47 662dfd795100c9b0 9f6146b4d1a7f479 03911be658c2b2ec b1ce415d6267bc52 4f240dad6a98f88a f9ff9d925f9232ae 9a09ffef58e7afe9 4289d3b20d97c1a0 3e5b8b96408467ae c1fcdf446fc69d2d 86c89625d114286d d300fd33c10f47ef 3c16b34cf4d865f1 043392050d029189 fdc606cfcd3fd012 3af6b9a4ad77b353 e18008822ab5e082 a6899fe296cb9f24 820755f67ce8df7a 4d0742ae8b4dd068 30dc8116051d654d c8cdc5b838bc3a82 36b9c6352f66d1b9 51a5ebfc0e937704 3dd65859234c86cf de5cdb17189979cf 20c68798e1c67b02 c594b75e3ce4abf7 c155536d17ffdc90
lkI1TrBRV0F5HAA3,845b2fad8998b58f c9d5dbc512133534 ac7c8a1ab0f38e98 773947bb48e773b9 7ce18ef7743e309f f261c714aa82acb2 45e53930f724f7a4 6c5ed97e4e010cb2 3fd561d52a9516d1 eb951e081f2d0933 b76cf78e282c3d01 53bfe4b2a6fa4fe1 4b02148c7c5967c8 d6c3994b004a1d4f 270bc7daca801d15 974c0decc7df0224 08292a0bbe281305 f174294225a5cd6b 367a132abd798509 af674963d5f43434 877a4c32ac1831e3 a7e6a3c86a2f2b92 2af46c4a57e2ce77 031e7724977b1db2 7f4fc53a31f9e651 65b0a83d34caea4f 64fbb84cfa768a90 a46395c260560e7d b2d3eb3135a0c032 c9c39e36a02a72f9 2a1fd3a042aa517e 0c43111924ebe51d ac20fd7694e7d98e 8bb6adf759e87b2c 3ec528e91af7dd8d 23575b528ba7df7b b37d29161d3a3f76 26150cd658a0eaee 9c7474956dd3a861 84e8e27d04697c22 13ecdd7787fa949a 15d6aa7175a97d29 5e21b88ed41ea1bc 9bf2fd3594a150b2 690041bb21754b0e d5e61d424afeed33 3931d5fa7ce40ca9 ebd91189635d3e53 1378cb8aaa9af638 224fead7307acbfc
YOotvlGmUS11puI1,878324401c54bdef 143113dfdc1e3004 a0b1657101968659 2b02c8a6c0e37d11 00595440eb4c1bf8 22622514ed4b44b6 4e50460ad2da7eff 80414536d48f4534 8c18dc07edba5016 4294698f67573c1c 774461ec55bd134f 37d405cf5f98d526 be9fba61db225718 e0e08ff423b596b2 cc96fb4e61ee486a 915b565d5190fd21 9cc287e7473603b6 1b568ea43d1613e4 44be646719ec2f95 6b8cd390dca6ddb5 761ba205441e0648 7eb52fed12ae19b1 78b93a323f267832 d2d278ba8d80453d f3d973fe41c5df19 92093270dc37ddde e92490f0f5487c35 c8bc3f7ee0482ddb 8fc21238beec21ef 82dbf373ddc52826 250a955bcf27daf1 e5e6769013319191 9aac765718d4676a ce95252c009d105c c8c8643436eb1ad2 c6c7c20dfd22bac5 44cd1328a76a7408 92be5271f5c694d6 02211504dbccf83b 938e8af54b163fc7 bb1e441853d6dc29 4fb263235fc6a09e f85466899093a7b8 cfc75b371afce5f2 9d5090200dd94e74 c4cad6a2fda11b55 31ae65c3e859ce44 62789dad3256bce8 88110128f798072e 5b82297d92e33d57
D2Fbi2s3K9IRAd7p,3369e5d0ed14ccbd 7487d57182c85877 97c2a3d37dc617dd c7b17fa0f0d9dfee 24f7beb6d1fbf2a1 a695a1b7d96bc943 0274c3c4895d8403 bbbbca4571ffc525 928b4312bf283b98 06cd8c226bbcc427 17be6e510e5c7039 cdbd3aed1ed2bf68 3194b571b1c6a579 c56970779263fec7 edcd31bf798a5e10 f4c3cff5c3326f88 92d1ad9f12e23be7 c79c3dc8b9b2c4f1 c235dbbdb8711c58 9c675d75eb0af58a 9d279eb12af423e1 985d19baf6fe4a3a 6c33880e3220b09b 7e0b15ce78201471 e2b96a0810f666f2 d57c78d131a6aa36 45bc75950cd5f400 294ba8527810894e f45b953d744b7548 a2f1982cd3bcb79c 679e69cd9311e25e 3862cfce022dfc6d 34db69d2cd16efbf 9f8839118668bdb6 22bfedf2c8f08f9d cb2ca6dd8c87ac81 76d24916e88f7b8a 6f1ac1db214884c4 ffcf8700400d90d6 a9d93da33667c361 9ef03d2c671792ce 49405dab1e2ee284 e4695aa1929d3b61 ada279b48f73aca9 51513392106811f1 080bdcfd726b42cc cae87f0f935b7e64 597424df80d72e70 e8efd5962c9ecb0d 6ce56b3282fce32d
QJKKsgfAHz4ApWkp,7a2efd1a59c00c16 26f7aed26d7bef65 faef2d386bede81e 94c3f54985724e22 12aea093d1f18927 6c69835e6064ad38 bb5383829a373923 06c6f4c1dd9456f0 bf091f5710df1246 31818236f93c557f 6144870d4f7f569c ba690bc19f3147da e0cc54f3d910a708 c034c964c56a3216 64d72181ee4b821f a369b8ad2e5aac3c 92b8024f2b12f957 4ddfa5a9752a5af8 f2b4763dc528f494 3da3bf2cefb3abad e71ec0b1ac04115a f861ebee1b28ee1a 8d4415815664821f 4e480cb3cefe7e0b 70ad67de28b7841d e510bca3b52740f1 8b3c6d6e69fa0b98 7abb4b402c100096 217c6aba8c9afdf7 8065cbc05615bdb1 40ddf718601a36e1 ec436ef2c93ae300 56d440514bc8d436 baef5df88f457ed2 876046732ee5ac49 9c49cba26b13cdbb 5b9ca6ed7db3ff10 2e07b8cedb11e210 9bc7048e823737fd dd15e6a7be4db689 b72e937c437ff53d 17d4a5d8bee50a4a bd6055f735f619a5 759a6c6e872cfcee 418118b5f352ca69 4dda9e42a2effa26 c8a2f5ff7cb859cd 18537eadf1c053d7 2b058ba7ec9ac61e c2efe73c88822b06
fjh6ggR3EeCB7pnH,ae419657b9e00649 4d4594778cfd1e06 63342be501262d9e 82481c0051364e8c 89547cef109c93c4 290d497e007938cf 0acadd1720d4d404 87e0c29e53f4c198 073c46dfdc9a53b0 c6bae458b5325b4d fff81c1f36d6f946 6b702dbfe5fe38e2 59a157254725d4e4 515e715d34113543 4c2b237a0ad5a8c3 86e00fa631659800 f11b25d135672d85 eda6b782ef89effe 0bd141e126129a38 c5de834597c57763 75578deff9f6a3ff f3f98cd2222baf04 c0dfe8e3e9c7d31d cecaf0e8a75a360c f81592012fc1ae8a 256aec0248d21088 232d485f28b67055 fad447540704eedb 26b834e87a478de1 cba818ecabc4f395 f2b977e8e4146558 79193b0f4ca5c534 a97a60e0b0c7371c a3b65fa7bc0c3bdb 96f2f65f9c91950b d13a5bcef07afd3a 153191c1d58e9eb2 fec287eb4f8c41da e99ea993e54fafce 8f72550f644211bd 06493148ca0c6ddd eb535c58acb006c2 616c34fc03d1d33b cddefd3c51e862d6 d2761b671f6a931a b163ae9d42ea1498 418ab2631029c824 9e619e58772a8460 ea414d50d1907828 ae4f7d226b3ee162
8b6coroACow8YZle,51fb6081fb206fd5 4acbc6051046bd5c 1425db710fb65b7d cd303b7bf32c8119 139c0c2ee8008be8 fd23d37b9a9055d9 46eaf56e03b288e0 763e993678d85680 9e95be5bfca9cffa 59b2771ab35c7e67 5e88fa4639f27487 d182b6449115a06c f7a788dfc4f584a8 8f2f1dfae0f2154f 72f7bdf0b06cb259 ac91bdc2304c9a0d 28a85e9ecae1703f 84bb59b7704a9757 24a9b0a7c8eefb14 912a1da8643794ca 5bef8758d6250709 2131eb5ca7626f55 94bfa5cea6a9f7dd d7283e354163dd3e 8814f3511dd3c885 6e2d5d8f380e64c8 f75c3d17c6003409 c14999c9f79870c6 6dd5791de31269ab 3afc4ab5d8c3adc7 4cb6fa1abfc2db3d 260d786aff03f4d0 c8664945588e4731 360614eb2920ffe3 7989100e022edb8b c7baee256ba7857b abac83a980b4ffd3 2db13f6a49210629 c708583cf4485b40 1ff17265640dc456 a8a95668a9cb0a81 0bd307f0c20c1b0a d3d3e7c283abbbbe fd6ebd69f75cee94 46af879cac828e6f ffc2baca0169b623 696b137e07375765 62e3c8cc4e89dcf9 9343f61ea6f7cc2a 6fd79adbd2849ca9
mnyWofWVg9x9R24J,ad440f2b4b21a268 a7b7d7822a4ed834 084464c3ead53f46 6deb15b315355bf0 738180db825977e0 c79efd9d0737b35c bee2c33cd4eee128 7ff343e4d045b152 4b2f2b4c824c3306 b55970b74fa53546 6065418457b1dd53 d26ce8f32ce1b00f 7904a9ed44e18222 ce5c0187c5ed06dc d7ff355706978842 10a0be9930dd983d e0c8842c7e8e3a46 b050debcd95434d5 cf64530201939435 93fc6183243118ba fd03d02a611f26f0 3f15bf69a5fca450 ebc96f5934b57c25 701c493f1ee0e04d 8ea8155e29efc234 593dc28d80152a01 9ac6a7f92978e48a 4b36a1b5d4cc60ed 8e46bccdba3991e2 bbfaa4b600f611cc e1387a7b139c259e e04c3088c4103002 f7469ca8601b7e44 6ff057b2c3a2e66b 13f58fe9542bdb1a 31fb9617f698923d d60999198531ea18 fe19a3adc77bde78 a74e77f19c3927e9 500e99ce62160dbf 4262c9e81e20967f 391d5097606e05f1 4f1268bc92717760 7ccbf0e6de713dda e1c09a7177bcff82 4e3f50ee1414bb8f 88060590c233e6b9 7fa030b10237245f 5323c074695689f3 c5d3edba8d35ad73
V8TQrcqillO4OaR5,0fa4c4ce5259cae6 99c5bea59b2bd06f 00edd923fdfad2e3 4c267c8c808154de c04d4b2c92597c9b c34906844b032f64 a4f506062555c038 336795dd5cc7fc3e 134f64ece9f5d83c ffa70d6560b7175e 7c63d493cd1e9eaf 0841060e46702435 2326f0de23851ae2 51afd1ee11f8423f 8eda4b315fd31c53 f4a1fc3f3fdfe554 816986845ef3c5f4 8f44dffe37270d79 00ba803d5352cf60 eb326d7824242780 f2ca778b2ed20599 4990d6de4dda6c70 c91d2b890d5e3af5 cd4d427029ce0263 4620196f71592830 38b2f3886cc7ca86 092d8077215c4a87 3c7e1b41db6e706f c16bcb7fecba3edb ba8a19f19d272a21 419adad815dbf001 3f92c72b93d7328a c1746b870e74f824 d833cbb496e2c1f3 8e83779aa8e78bc2 df0336bc34036b95 098ba4594e83d130 fe269f8a17110a42 23c3a20b4dc7668a b3bc817f6f9cffd9 f99e5f3b42c0f587 2241ce86b1fa4628 dd974c714fd99abf db3e828a54179587 2c18ff5bce73865c d5b5ecb76a9b3782 aea1ba09d81f9d31 f5e19787cf7437ac 01c3a458950c5486 d97de07675452bbc
QfQnmkmDPxoxC7vm,c9b3265303a2c93e 2f3fd1cd35810c30 6ed8d7ddcf9eb13d 8169b5aaf88fe4c5 1f3da976c7ac6106 91f90cd7c10efca1 f2a5df23d4a1872b 8012b67b1ad99775 e2cf64f2b5d132d7 9069b7ae6a3bd371 0fc56f1d34ea9a9e 2e7c9cbc9ef81688 d5bbcb50d000239f 4f04976eeb11cf6f 6523438001ccab3e 8f22f7b83480d3c1 a7b7d7822a4ed834 73523953bdf2ef40 61e429c8759df156 bbb8805fea253bdf daff4043922e3146 25a161203f0d6dbb 7d6fdc363c5bba26 1bdb85edcbbc80a8 9d4c860648c5121a 9ae8daaeaf404b65 0bd22ce9eb2d367a c22ee4b750ae4904 f8b094536c95f25e 0bc647ff5d7f255a 529cf749aab2377c 43ed538283f92ad0 3da2112be86a09ae c44cb0dee7ef718f 9ac6a7f92978e48a f34d05cbe71dd1a2 cfb0bdeb67df55a8 f46c26a15e0b26b1 46356dbdf4919a9b 825efb012ba7f99f bc18682d38375007 d0acc6a86515dbf5 260801f5e649186f 8bf0bf653cb93d42 ab026056c08723be 0e7f664df5d865b7 17275bab3c82bd43 55c3309359dce064 3a5eba238cf3f775 0cc01be77bdc747a
F68tCBeu272KpINg,7293d5383f80012e 432417ffc7b8dd07 3ce63ab453920efc d662afe26d8f95ca cb81aa973ce72cbd 56e09007755c1c7d e3f8180d7c53b525 30818039091ffa40 0d55c1f347f7ef81 06230037d928d307 b78c38a85ef554cb f0d0eb59799412ff 441bca6d99540801 524bb734edd541b6 43c87ad0c7457d3c cf67cec8541f807c ad5ac0e163b78d2e ccdf06c70dddbc83 067796155489c1e7 a0a38ababf20a613 05dcdeeecdfcfc47 1f3cbbcd30acdbfa c5a18c4ed25bc31a 6f70f274602fadb9 205d27b298070d1e 6d54a5e72142a701 4f4c1822b5eca0f1 c402afeddad963d6 c5210e134a5fcae6 98140e88fe5e7682 69b12296d154a0d8 8e4a2425a7a1d309 369d414776788871 5d8c05390f54573e c220f8dd2f94b491 9b7943c84dd505a2 61be451da6726776 7b384daa0b28ef99 03ecda2e6d52e763 a5f3e985d3cb61af 7806fad77da01819 609e96622a1faa42 facc38a345223fef 6477db5cfa65831e 3527da17dff339a6 18df38522207ba01 a05a9ebf66d618e9 dfabf69632c49041 9f898153cddb0584 75b37e4dd547c00e
UD3gFrtYiNhyF6cx,9cf9dada4cb20e1c 41bee9435a0a7795 87e0c29e53f4c198 b05cd0052c1dd1ae ae419657b9e00649 290d497e007938cf 7b6f0e634e305f6a 1ae4276cdc2df7d0 40c39f40ad41d4b1 31286db19271c5de 073c46dfdc9a53b0 97ac0228fcbf4a4e dd8be5d945b0be8e 7f5f3acf27a0b9d4 f9ce54b1a3a727e6 4e8bcd142419ff9e 81d129fbe363cbb9 82481c0051364e8c 4220d8c50bef4b4b 97913a9067a6402d de011e2c0f9e89aa 89547cef109c93c4 b28dd271b1b98bb8 132b0768a0afd84c ec949bc91a0e0550 0acadd1720d4d404 232d485f28b67055 4d4594778cfd1e06 fe5b297672ec302d 2347526bf4560d54 63342be501262d9e 93d749d62da43536 9c1cf45ec243a463 3c47580490bd2bed fd95de471b488ff8 57809e01e9a91b09 2c3bceeeec1cdbfb ae4f7d226b3ee162 0e2a7b1b7ffa4550 ae0aedbc6d0e66c1 6a47425ad9353df7 086ec822e20a22d6 a2f6dde1a92ecb10 46066f0cd63f358a bf04dbae9769165d ca8a71860b6dc037 7972b5405c1601e1 2dd31b80b5656088 85e4a9c8c3a3cd9f 7f30342b66b149a2
L2oHTRNZHcN5LBlu,33c40055de91e0c8 f52ef7870e1f44da c94172c47376d554 be78fb65146fbe9a f5b7cea105778a35 24a77268f412af85 522a5e0f32332b1c 672b2e7833ef06a6 4574f4d668236ba2 169f8212a44a597b a7cca073a52a711f fba7d541ad3aca94 27675d47b1419cd5 cbad13a5f0a3a1ed 33a93d8540abd056 393582622238ad02 5cec42509f39c8dc ba8e19cc699f38b9 4cbfd4dbc4b4aa82 5795cb92870aea61 c176b84da1d6745d 730b89ddac2bd6e9 79b627bf712683af 7266d4bf00f79ff8 510fa66882a42113 68450dbc3dcbd333 2c7e6f34b963dfe4 d3244043245667e2 fc95583d183a1fc6 b0ef6d393de5c2d0 6cfef29d652d8772 62dc239ee1491f26 358554af9a6f6544 2a2888d26809661b 28fdf773d80883b1 44b99a258295c801 bc130a9e77f2123c 4ef793b1600c748a a855f7caca36f616 710c50ce7ae49e0d 7d164343d42d3a8e d44f2579670fa12c ed71ac734cda79a9 680b0c473fb105bd fab10a2ba23fae0e 8f26ad6a3b224633 1a0ec8ec34ee629a 81f6a3dff504171a 2d1f2fcd14cae40b 3e4a99b122641ed7
Bi20aB0YiaoLDCE1,003bcb5029e2e5f0 77032123b13f38e0 f2bc811184262c66 af3e730d28116a17 c97e7fe8ce5b9d5a 8fec13de5aef4371 1113832e927646f9 0194d867ce9d6001 1a5c5ce40edfbfe5 2a0f543a47dc40c5 ee8c7a36cd73478b 2ef02fd34b9dfa17 15de09cec2b9bb27 fd2cbf0f0db8437c d6a5f7e3fc1ee507 a026eda84f472c1f 50aa7b65b42ebac4 45d3478124e89f89 d328114bf5baa9fe 0e00975ac9ea1121 d9e1abfec77caaaf b1f6ee46d9004ac9 23d728c921f7731e 61d96be6f4f40794 57be13e2215ed56c 40ea4df3cf10616f d2f47d3ea1d327a9 bd2524469e686cd4 f250be3e28d95782 5109d6010fc2b7d2 14645689f02f6c97 5eb7adb96a58d32b 1fb18fb26f47dfc1 2ec7e5b0de04950a 7458c4fa273c4fda eae5ece405bfc281 1ea771f5364372d2 19b6e1b1fb6f087a aa1dd2aa74857635 e0052f664d1cd26b 34e11a2456081258 c04ff16ac72ba0f1 faab2cec3f8bff53 dea2cac5be166fd5 ada7eecbe111290b e7534b5c9b0bfcd6 1511b9837eb3764d 9db2699ece3289c6 c2ada6d1cf97a30f 658a43e3b869b81b
mvHvJsJHFw71muCl,8fec2f7f850e2561 5673227f16402be5 227e530d069c85fb 7e2334be77636984 ab9fc865f78a61e1 858d0584719eb063 74d002611edcbf04 1e0565d44f0ad696 c9b52c702c98269e 7aa1c7df383af4e9 d2197b691e5b3b4a 2f8aa82a5bdc92b9 0926a21e0bc1417c 472a5a5d9e4b82c3 a00c5d6fd8f30d51 d324ebc0d646a94b 2696fd3bb0425c8b 3772e2e18a2b0744 d79b66c0d5cfccbe b27fca9b4b1049e5 985995faf50990ba 95334267510f0a49 327debc6402ce1f2 69493605f763bbf9 a175286d97c290dc e4bab4646cb1a88d 41b485d34f74cbfd 4652058bbdcd25ba b3f037738d9deaae a2703768e8f78575 23c03115ebf1a72f 8593787aa6247043 99e6a63776789177 9a1b42905bad3eb3 3019a4f2680a8abf 765701ab44d99749 6184350a0bbfb523 071c171675cf70b7 0267f051845d019f 349d5ae8b3127536 773350289280150a bb083a3446d4f971 8e87258799069f8f 53527d49d9b28ce9 4b32bdde48d311ff 5e6769a677193cb0 64c16d28b5c40d15 585ed68098f881d6 ce033be09d84df2a ee8ddbfb410a5e02
klv5YlGW43oBT16j,bdd15a215e940d2b 24ebf9b2f6f11695 e4438438c76fa729 a9031179a90ad77a 082227b4e2e5d403 def01319a83c2c7d 984ff1f3843a0109 540af7761a31ada9 759a6c6e872cfcee 6144870d4f7f569c 9064f83eab200f9b 7deefd3f73da3373 47358fe192f767ff 9031ec5f3b019023 d72a1855f19a1fe5 8b3c6d6e69fa0b98 2bdf4d70a87a3f5e 48559241a7ca10e9 61479aa81f5f59c3 d7053ae72a9dc48e 81da0089ca6433e7 bc1d38b73c4c86cb 0966dbcae5e3418d a90a8f3546145857 64e54bfdab8f067a abad1de8ac5fd2bf d10810ebc11b9a26 ef42744a88583390 17fcfce805e7eb8f 708ffdd16a65f369 85862e8e477fa317 54ea92cbfde2747b c47d9ab3a114f339 a0a34e26a9196860 c06943b6d0360717 e545dbd525365587 95f65f145ce50520 8613490c3f42582f f0fbd7d08ceeec11 ba2b5290247dde5b fa69677ea79cdeca 94cc40c66257a658 a6048623982c0820 a812f7c518ebe01a bd026fbb78366133 50ea8b1c239f25cc 22653223b9dd328c 555e1dee843de9b9 ea2b3700ed868a1e cc933ce5cd59af2c
5aMsd8EEcl5kMFlp,89e6fdc32a5bc27c 4bd43078215f03f6 ba2185f597cbbfe8 47a65442f2673de3 174980efb5bb841b 4fb2e49381d86c51 b6c0c37508dcd1d5 40c9d617fc8b3ebe ef6e71a63e5bb3e2 bdcdd5f4580ee6bf 8b1b5ef9c5fcbdad 28d471c7c937b068 47591d12bd71bc25 2993f551ade71629 8db833464b76ec81 13c0b4ad84ec77a4 0cae10ad876c7103 4cf61e3d50ff7b06 0a22666a71dc6029 6dfb2cb9e9000fc4 0720c16df822e569 b596361cf4c90a65 fa7a29c360beadb4 66d2f89f10d54304 cd3a6f4a3cab1033 e8811ebde9f87176 a27cad78ee645df1 69bdb71c446adfd5 fdceb71865983b02 1d43d46863b12785 5a06d21308059d11 1d84a86c342bb53e 8975fef7e1167800 7753538f5478b1ce 24bc8c54fb43eb96 650860cce6d1fdf8 b91f73e6f823eb87 1b3f19dd909a9a69 389ec7d130d2fe2d 57937154ee43a044 d6647535102b80fb fac8ee0bb8e087d1 7663d7b25eb13efb b41ac19872b0ebe9 1a0da045c494ddaa a579ccedb86be3fd f9ecee4aeaef8538 cbf091f0ddf772b8 9a1b92b9e0826cdc 45b22bfa2dc615ff
k4L3DV30L8kJHllB,d23b94243fe3b64d 899587f385b239f1 1ae3011550af0c8e e338584152685a4f 0772036f19f9fee9 284a6384d66076e7 fbb54a0562e97fd1 5050ac6928adada5 21b41a50d2a3f102 79b3eab2595e5c03 801043f8996cf73a 17a3b3eda6676f6d c0603a9d68340aa3 ca23e1effd78a5f4 2b24fe8edda93a40 18d5049b546216c5 e4524f5b94fffb07 f18bfeaea05c5b13 b5560f659468be20 913f0bbdb51394ab 802858f05b9dfc89 22375dbe1c560710 ca157da1cf61d46d 0785114327de7fe1 5552417539ce272f 0edbd45e00d938c9 431ba6cbf1bcf077 3e6e5ece1c3774dd c5562e2d581be507 3b54a05f8ae0f1f9 abbf6ae1d7d63d93 bcf36295c4f4ca4a fb5ced44d7e94874 af4be94a11c129f7 ed9de62177fd03a3 cb062935efa12c95 ee79f29d2aef67d7 b8fb7ea3080f891d 2911a0d1e3976906 547b24a95f91d592 7c04585271251654 7b44d0b68e6983d0 eecf57866eac2fdf fb29b449594bf692 dbefddd8adc4e0d9 02b10eefdc79a4cf fbf1f4a4a090fb4b e275d9ad80a3323f b24b5a1c50a0db48 921db21a38bd8d2e
DyYPhrhkED9eU9ui,979e734b63d3a218 d4769f8aba64091a 6bf4e2894e3c94a2 cf63f7dae3a12946 3c25065e884e28c6 eadce40549080193 a4e1bbc538604e74 cd99ad833f258cb1 591a16baa5da985c 854507491bc361a3 2fa0361fb16973f2 57f56288c86c4692 c9fd88e84670e272 e361b25f69d7064e 04480997980a20f6 74329e4035c803f7 bb27eac4b4d87587 51f387a06623f113 7753aa39eb15167b e4fc6526bd38ec27 08ecbb1b4940386a ead9f2144286349b 736627893b1dc104 fed09e2817e70004 9352c9df78dc440f 13c1ed24b1d4f9b2 182b2a20dedec6ba 2073a493aecfadc6 53940227352649a1 d48143976c04d6f2 40b5702e2bbf392b b56f88c327f330d8 e93e0fd688cd4006 94779ff4e881de23 8c03b8348cb87249 8f5fdd777156dd7e f8f0f34555b6cc95 16ca68b8595d6193 a27b031c8f3a7cba b239288fd5939dbe 0d05286d1c7e05a8 f33ff9f86462035b e54137a6d9ced780 841be63acb4d2b1f fe5b297672ec302d 0e148cd1d32e30f4 19c0eaebca676a5a 92b1ec8e92e73d53 a673d746c98b12bf 2ae916e006e05494
